"data";"ipca_mensal";"selic_meta";"regime";"periodo_plano_real";"regime_tercis_periodo";"regime_kmeans";"ipca_log1p";"regime_kmeans_log1p";"regime_hmm";"prob_hmm_Baixa";"prob_hmm_Moderada";"prob_hmm_Alta";"regime_hmm_log1p";"prob_hmm_log1p_Baixa";"prob_hmm_log1p_Moderada";"prob_hmm_log1p_Alta"
1998-10-01;0,02;NA;"Baixa";"Pos-Real";"Baixa";"Baixa";0,0198026272961797;"Baixa";"Baixa";0,999997625696372;2,37430216099706e-06;1,46650342444821e-12;"Baixa";1;2,81309751594802e-16;1,10681718373118e-48
1998-11-01;-0,12;NA;"Baixa";"Pos-Real";"Baixa";"Baixa";-0,127833371509885;"Baixa";"Baixa";0,999997195355265;2,80464387684658e-06;8,58503284855184e-13;"Baixa";1;1,35205318981488e-17;1,0791220558401e-43
1998-12-01;0,33;NA;"Baixa";"Pos-Real";"Moderada";"Baixa";0,285178942233662;"Baixa";"Baixa";0,999998042380453;1,95761879660785e-06;7,50389598237501e-13;"Baixa";0,999999999999936;6,36965301170766e-14;1,01932999792028e-39
1999-01-01;0,7;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,53062825106217;"Baixa";"Baixa";0,999997501262939;2,49873597358039e-06;1,08760645483465e-12;"Baixa";0,999999999990761;9,23857975643696e-12;2,13160447125458e-32
1999-02-01;1,05;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,717839793150317;"Baixa";"Baixa";0,999995130734878;4,8692626542469e-06;2,46732181901104e-12;"Baixa";0,999999999598667;4,0133314877982e-10;2,02844810584938e-28
1999-03-01;1,1;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,741937344729377;"Baixa";"Baixa";0,999994524521033;5,47547685453215e-06;2,11296743026927e-12;"Baixa";0,999999999348888;6,51112259911983e-10;3,57676750174876e-29
1999-04-01;0,56;42;"Moderada";"Pos-Real";"Moderada";"Baixa";0,444685821261446;"Baixa";"Baixa";0,9999978161593;2,18383958561859e-06;1,11449753382321e-12;"Baixa";0,999999999998376;1,62402766522014e-12;4,17837130862742e-33
1999-05-01;0,3;32;"Baixa";"Pos-Real";"Baixa";"Baixa";0,262364264467491;"Baixa";"Baixa";0,99999806217091;1,93782859071954e-06;4,99223483068175e-13;"Baixa";0,99999999999996;4,00306947117298e-14;5,76140095001936e-38
1999-06-01;0,19;23,5;"Baixa";"Pos-Real";"Baixa";"Baixa";0,173953307123438;"Baixa";"Baixa";0,999997918684802;2,08131403047496e-06;1,1672507128443e-12;"Baixa";0,999999999999993;6,59755995256398e-15;2,58194821017567e-35
1999-07-01;1,09;21;"Moderada";"Pos-Real";"Alta";"Baixa";0,73716406597672;"Baixa";"Baixa";0,999994839244921;5,160754192685e-06;8,86520959116327e-13;"Baixa";0,999999999408387;5,9161311114443e-10;5,33816603101177e-34
1999-08-01;0,56;19,5;"Moderada";"Pos-Real";"Moderada";"Baixa";0,444685821261446;"Baixa";"Baixa";0,999997821244699;2,17875417875962e-06;1,12219712571531e-12;"Baixa";0,999999999998376;1,62402603486813e-12;4,43781218897601e-33
1999-09-01;0,31;19,5;"Baixa";"Pos-Real";"Baixa";"Baixa";0,27002713721306;"Baixa";"Baixa";0,99999794716954;2,05282882073431e-06;1,63896076785721e-12;"Baixa";0,999999999999953;4,67921603688949e-14;1,51753748644766e-32
1999-10-01;1,19;19;"Moderada";"Pos-Real";"Alta";"Baixa";0,783901543828409;"Baixa";"Baixa";0,999993038906628;6,96109144250597e-06;1,92987960995408e-12;"Baixa";0,99999999848904;1,5109598645887e-09;8,85679863600932e-31
1999-11-01;0,95;19;"Moderada";"Pos-Real";"Alta";"Baixa";0,667829372575655;"Baixa";"Baixa";0,999996077579017;3,92241863062597e-06;2,3525015219386e-12;"Baixa";0,999999999853147;1,46853236365404e-10;5,06815288713739e-29
1999-12-01;0,6;19;"Moderada";"Pos-Real";"Moderada";"Baixa";0,470003629245736;"Baixa";"Baixa";0,999997775902114;2,22409695353475e-06;9,32189236704118e-13;"Baixa";0,999999999997289;2,71152013931538e-12;1,32978721167878e-31
2000-01-01;0,62;19;"Moderada";"Pos-Real";"Alta";"Baixa";0,482426149244293;"Baixa";"Baixa";0,999997783822201;2,21617729852635e-06;5,00940305126853e-13;"Baixa";0,999999999996514;3,48644335694918e-12;2,04739058920179e-36
2000-02-01;0,13;19;"Baixa";"Pos-Real";"Baixa";"Baixa";0,122217632724249;"Baixa";"Baixa";0,999997913328111;2,0866713435151e-06;5,44876203992499e-13;"Baixa";0,999999999999998;2,29202773603107e-15;1,66376524951913e-38
2000-03-01;0,22;19;"Baixa";"Pos-Real";"Baixa";"Baixa";0,198850858745165;"Baixa";"Baixa";0,999998023305169;1,9766943658387e-06;4,65549044643691e-13;"Baixa";0,999999999999989;1,09671656105441e-14;9,41338845794497e-40
2000-04-01;0,42;18,5;"Baixa";"Pos-Real";"Moderada";"Baixa";0,350656871613169;"Baixa";"Baixa";0,999998044845444;1,95515407277515e-06;4,83247812004215e-13;"Baixa";0,999999999999759;2,41152508753749e-13;6,89357820356429e-41
2000-05-01;0,01;18,5;"Baixa";"Pos-Real";"Baixa";"Baixa";0,00995033085316808;"Baixa";"Baixa";0,999997645359159;2,35463997713211e-06;8,63565251988465e-13;"Baixa";1;2,29824803255952e-16;1,92729980161276e-40
2000-06-01;0,23;18,5;"Baixa";"Pos-Real";"Baixa";"Baixa";0,207014169384326;"Baixa";"Baixa";0,999997194182995;2,80580748727865e-06;9,51737880551749e-12;"Baixa";0,999999999999987;1,29656834213725e-14;2,28644680184841e-35
2000-07-01;1,61;17,5;"Moderada";"Pos-Real";"Alta";"Baixa";0,959350221334602;"Baixa";"Baixa";0,999964290055285;3,57099226588507e-05;2,20561183355344e-11;"Baixa";0,999999949560916;5,04390839544463e-08;2,82753251055344e-28
2000-08-01;1,31;16,5;"Moderada";"Pos-Real";"Alta";"Baixa";0,837247524533702;"Baixa";"Baixa";0,999986203958007;1,37960177625489e-05;2,42301702144842e-11;"Baixa";0,999999995597428;4,40257207115198e-09;2,52048367655982e-28
2000-09-01;0,23;16,5;"Baixa";"Pos-Real";"Baixa";"Baixa";0,207014169384326;"Baixa";"Baixa";0,999997741223114;2,25877352197366e-06;3,36432408230163e-12;"Baixa";0,999999999999987;1,29556196754675e-14;2,38324487250294e-35
2000-10-01;0,14;16,5;"Baixa";"Pos-Real";"Baixa";"Baixa";0,131028262406404;"Baixa";"Baixa";0,999997928355792;2,07164365156817e-06;5,56353114863645e-13;"Baixa";0,999999999999997;2,74451213505046e-15;3,59799178706497e-40
2000-11-01;0,32;16,5;"Baixa";"Pos-Real";"Baixa";"Baixa";0,277631736598279;"Baixa";"Baixa";0,999998067429307;1,93257021747195e-06;4,75150245109118e-13;"Baixa";0,999999999999945;5,46260986177881e-14;4,65846975083265e-38
2000-12-01;0,59;16,5;"Moderada";"Pos-Real";"Moderada";"Baixa";0,46373401623214;"Baixa";"Baixa";0,999997851548484;2,14845108323102e-06;4,32432989893758e-13;"Baixa";0,999999999997612;2,38835001329574e-12;2,32650330443174e-35
2001-01-01;0,57;15,75;"Moderada";"Pos-Real";"Moderada";"Baixa";0,451075619360217;"Baixa";"Baixa";0,999997885243958;2,11475559662335e-06;4,45101037879478e-13;"Baixa";0,999999999998152;1,84837931521225e-12;1,83264684066521e-34
2001-02-01;0,46;15,25;"Moderada";"Pos-Real";"Moderada";"Baixa";0,378436435720245;"Baixa";"Baixa";0,999998024432124;1,97556745509665e-06;4,21095335892722e-13;"Baixa";0,999999999999576;4,23881642931938e-13;1,14572591149822e-35
2001-03-01;0,38;15,25;"Baixa";"Pos-Real";"Moderada";"Baixa";0,322083499169113;"Baixa";"Baixa";0,999998066536845;1,9334627178841e-06;4,37216334274342e-13;"Baixa";0,999999999999865;1,34935445078359e-13;1,43434523061642e-35
2001-04-01;0,58;15,75;"Moderada";"Pos-Real";"Moderada";"Baixa";0,457424847038875;"Baixa";"Baixa";0,999997874148171;2,12585143055218e-06;3,97953070882249e-13;"Baixa";0,999999999997898;2,10196726954111e-12;5,75867007263168e-36
2001-05-01;0,41;16,25;"Baixa";"Pos-Real";"Moderada";"Baixa";0,343589704390077;"Baixa";"Baixa";0,999998048629421;1,95137007193111e-06;5,07417672266447e-13;"Baixa";0,999999999999791;2,08902084662175e-13;4,8367699813202e-35
2001-06-01;0,52;16,75;"Moderada";"Pos-Real";"Moderada";"Baixa";0,418710334858185;"Baixa";"Baixa";0,99999774159265;2,25840518113106e-06;2,1693165930786e-12;"Baixa";0,999999999999041;9,5949844173607e-13;1,06999731351235e-31
2001-07-01;1,33;18,25;"Moderada";"Pos-Real";"Alta";"Baixa";0,845868267577609;"Baixa";"Baixa";0,999989225088705;1,07749093132989e-05;1,98161708599756e-12;"Baixa";0,999999994772877;5,22712339654077e-09;4,08653895107506e-30
2001-08-01;0,7;19;"Moderada";"Pos-Real";"Alta";"Baixa";0,53062825106217;"Baixa";"Baixa";0,999997324099491;2,67589810046105e-06;2,40848416165606e-12;"Baixa";0,999999999990761;9,23933206999451e-12;1,2722678905955e-31
2001-09-01;0,28;19;"Baixa";"Pos-Real";"Baixa";"Baixa";0,246860077931526;"Baixa";"Baixa";0,999998022336532;1,97766259194669e-06;8,76157146477261e-13;"Baixa";0,999999999999971;2,91897246975697e-14;1,53115989449525e-33
2001-10-01;0,83;19;"Moderada";"Pos-Real";"Alta";"Baixa";0,60431596685333;"Baixa";"Baixa";0,999997054802464;2,94519690040466e-06;6,35262790103225e-13;"Baixa";0,999999999959131;4,08694093388708e-11;1,06699833326704e-33
2001-11-01;0,71;19;"Moderada";"Pos-Real";"Alta";"Baixa";0,536493370514568;"Baixa";"Baixa";0,999997517210304;2,48278892712556e-06;7,68876008200247e-13;"Baixa";0,999999999989599;1,0400565979569e-11;1,92935516164269e-31
2001-12-01;0,65;19;"Moderada";"Pos-Real";"Alta";"Baixa";0,500775287912489;"Baixa";"Baixa";0,999997708160249;2,2918391961136e-06;5,54706148145423e-13;"Baixa";0,999999999994947;5,05315575651708e-12;4,67584869144247e-33
2002-01-01;0,52;19;"Moderada";"Pos-Real";"Moderada";"Baixa";0,418710334858185;"Baixa";"Baixa";0,999997957015887;2,04298365355918e-06;4,59122378087757e-13;"Baixa";0,999999999999041;9,59413896517103e-13;4,96529490955446e-35
2002-02-01;0,36;19;"Baixa";"Pos-Real";"Moderada";"Baixa";0,307484699747961;"Baixa";"Baixa";0,999998067427732;1,93257179944877e-06;4,69074939331961e-13;"Baixa";0,9999999999999;1,00277893513664e-13;3,19874214769144e-35
2002-03-01;0,6;18,75;"Moderada";"Pos-Real";"Moderada";"Baixa";0,470003629245736;"Baixa";"Baixa";0,999997814086177;2,18591324926303e-06;5,73195302156695e-13;"Baixa";0,999999999997289;2,71151460503883e-12;7,62750690327437e-34
2002-04-01;0,8;18,5;"Moderada";"Pos-Real";"Alta";"Baixa";0,587786664902119;"Baixa";"Baixa";0,99999720696668;2,79303277159851e-06;5,48215178089403e-13;"Baixa";0,999999999970714;2,92860899137815e-11;6,38590799856021e-35
2002-05-01;0,21;18,5;"Baixa";"Pos-Real";"Baixa";"Baixa";0,19062035960865;"Baixa";"Baixa";0,99999798935638;2,01064286525741e-06;7,5460382220437e-13;"Baixa";0,999999999999991;9,27149743088826e-15;1,03761137072096e-35
2002-06-01;0,42;18,5;"Baixa";"Pos-Real";"Moderada";"Baixa";0,350656871613169;"Baixa";"Baixa";0,999997733340834;2,2666556245922e-06;3,54160881622827e-12;"Baixa";0,999999999999759;2,41158657328663e-13;3,83137958774852e-34
2002-07-01;1,19;18,5;"Moderada";"Pos-Real";"Alta";"Baixa";0,783901543828409;"Baixa";"Baixa";0,999984841772457;1,51581606108704e-05;6,69317855390828e-11;"Baixa";0,999999998489044;1,51095625421206e-09;1,57071275253172e-31
2002-08-01;0,65;18;"Moderada";"Pos-Real";"Alta";"Baixa";0,500775287912489;"Baixa";"Baixa";0,999893832363233;0,000106164390276287;3,24649072272604e-09;"Baixa";0,999999999994947;5,05328462452647e-12;8,28762503929793e-30
2002-09-01;0,72;18;"Moderada";"Pos-Real";"Alta";"Baixa";0,542324290825362;"Baixa";"Baixa";0,996531724529557;0,00346823757025394;3,79001889324333e-08;"Baixa";0,999999999988295;1,17052506811439e-11;1,28971156300303e-28
2002-10-01;1,31;18;"Moderada";"Pos-Real";"Alta";"Baixa";0,837247524533702;"Baixa";"Baixa";0,887668984196387;0,112330068081664;9,47721949177792e-07;"Baixa";0,999999975604934;2,4395066087717e-08;1,21592656480113e-21
2002-11-01;3,02;21;"Alta";"Pos-Real";"Alta";"Baixa";1,39128190263093;"Moderada";"Moderada";0,0143721910275281;0,985608546730587;1,92622418847372e-05;"Baixa";0,999730591031519;0,000269408968480233;5,00119373315421e-16
2002-12-01;2,1;22;"Alta";"Pos-Real";"Alta";"Baixa";1,1314021114911;"Baixa";"Moderada";0,0228952385042334;0,976920200963894;0,00018456053187252;"Baixa";0,999991066322046;8,93367774562366e-06;2,08676149350229e-13
2003-01-01;2,25;25;"Alta";"Pos-Real";"Alta";"Baixa";1,17865499634165;"Baixa";"Moderada";0,0700384002459004;0,929908407956548;5,3191797551795e-05;"Baixa";0,999995499586785;4,50041321496742e-06;1,77306526430089e-16
2003-02-01;1,57;25,5;"Moderada";"Pos-Real";"Alta";"Baixa";0,943905898907129;"Baixa";"Baixa";0,746876399713096;0,253117633182261;5,96710464269351e-06;"Baixa";0,999999960121428;3,98785722775719e-08;3,49629618960532e-20
2003-03-01;1,23;26,5;"Moderada";"Pos-Real";"Alta";"Baixa";0,802001585472027;"Baixa";"Baixa";0,976815698462575;0,0231839781336258;3,23403798587074e-07;"Baixa";0,99999999782684;2,17316033823989e-09;1,34255485168087e-24
2003-04-01;0,97;26,5;"Moderada";"Pos-Real";"Alta";"Baixa";0,678033542749897;"Baixa";"Baixa";0,998904472830459;0,00109551714346261;1,00260786775393e-08;"Baixa";0,999999999819685;1,80315106058527e-10;1,01377272675455e-28
2003-05-01;0,61;26,5;"Moderada";"Pos-Real";"Alta";"Baixa";0,476234178996372;"Baixa";"Baixa";0,999967717071519;3,22825021215964e-05;4,26359637017548e-10;"Baixa";0,999999999996924;3,07590641370596e-12;3,48947068356955e-37
2003-06-01;-0,15;26,5;"Baixa";"Pos-Real";"Baixa";"Baixa";-0,162518929497775;"Baixa";"Baixa";0,999995967078335;4,03290571994881e-06;1,59448668246897e-11;"Baixa";1;6,61394306075236e-18;8,17571972455205e-41
2003-07-01;0,2;26;"Baixa";"Pos-Real";"Baixa";"Baixa";0,182321556793955;"Baixa";"Baixa";0,999997957095436;2,04290355463436e-06;1,00905157094359e-12;"Baixa";0,999999999999992;7,8267488698531e-15;6,21265182742524e-43
2003-08-01;0,34;24,5;"Baixa";"Pos-Real";"Moderada";"Baixa";0,29266961396282;"Baixa";"Baixa";0,999998056420006;1,94357940835145e-06;5,860458191056e-13;"Baixa";0,999999999999926;7,41851102097358e-14;1,71304601631686e-36
2003-09-01;0,78;22;"Moderada";"Pos-Real";"Alta";"Baixa";0,576613364303994;"Baixa";"Baixa";0,999997303583043;2,69641649529915e-06;4,62230800704932e-13;"Baixa";0,999999999976623;2,33766701713677e-11;5,17873917071739e-36
2003-10-01;0,29;20;"Baixa";"Pos-Real";"Baixa";"Baixa";0,254642218373581;"Baixa";"Baixa";0,999998050472988;1,94952644992806e-06;5,61944363124407e-13;"Baixa";0,999999999999966;3,42046642149955e-14;8,10117806398704e-36
2003-11-01;0,34;19;"Baixa";"Pos-Real";"Moderada";"Baixa";0,29266961396282;"Baixa";"Baixa";0,999998074152755;1,92584682115333e-06;4,24069858112754e-13;"Baixa";0,999999999999926;7,41850821799971e-14;3,07253200891605e-37
2003-12-01;0,52;17,5;"Moderada";"Pos-Real";"Moderada";"Baixa";0,418710334858185;"Baixa";"Baixa";0,999997948664964;2,05133451273007e-06;5,2372082761121e-13;"Baixa";0,999999999999041;9,59414115587602e-13;1,35287618968783e-34
2004-01-01;0,76;16,5;"Moderada";"Pos-Real";"Alta";"Baixa";0,56531380905006;"Baixa";"Baixa";0,999997371741846;2,62825761474053e-06;5,39281562053694e-13;"Baixa";0,999999999981389;1,86107686495185e-11;4,82969689779586e-33
2004-02-01;0,61;16,5;"Moderada";"Pos-Real";"Alta";"Baixa";0,476234178996372;"Baixa";"Baixa";0,999997796766775;2,20323266865884e-06;5,56813500329045e-13;"Baixa";0,999999999996924;3,0758980458294e-12;2,65114916334161e-33
2004-03-01;0,47;16,5;"Moderada";"Pos-Real";"Moderada";"Baixa";0,385262400790645;"Baixa";"Baixa";0,999998013736612;1,9862629503311e-06;4,38206729877318e-13;"Baixa";0,999999999999513;4,86858619725611e-13;1,86895264385003e-35
2004-04-01;0,37;16,25;"Baixa";"Pos-Real";"Moderada";"Baixa";0,314810739840034;"Baixa";"Baixa";0,99999807076886;1,92923071658337e-06;4,23000315333964e-13;"Baixa";0,999999999999884;1,16387926229126e-13;5,75084598367457e-36
2004-05-01;0,51;16;"Moderada";"Pos-Real";"Moderada";"Baixa";0,412109650826833;"Baixa";"Baixa";0,999997964547218;2,03545228436276e-06;4,97813165335383e-13;"Baixa";0,999999999999161;8,39251137513459e-13;1,04716511540551e-34
2004-06-01;0,71;16;"Moderada";"Pos-Real";"Alta";"Baixa";0,536493370514568;"Baixa";"Baixa";0,999997510232867;2,4897663361964e-06;7,97004422669544e-13;"Baixa";0,999999999989599;1,04005750501502e-11;7,58694628638216e-32
2004-07-01;0,91;16;"Moderada";"Pos-Real";"Alta";"Baixa";0,647103242058539;"Baixa";"Baixa";0,999996565339521;3,43465961326243e-06;8,65492023907019e-13;"Baixa";0,999999999903234;9,67662554799559e-11;6,98433161688728e-31
2004-08-01;0,69;16;"Moderada";"Pos-Real";"Alta";"Baixa";0,524728528934982;"Baixa";"Baixa";0,999997575071208;2,42492804571635e-06;7,46525535152085e-13;"Baixa";0,9999999999918;8,20041535178207e-12;4,58492834056497e-33
2004-09-01;0,33;16;"Baixa";"Pos-Real";"Moderada";"Baixa";0,285178942233662;"Baixa";"Baixa";0,99999806435681;1,93564268169616e-06;5,08311398493016e-13;"Baixa";0,999999999999936;6,36965293455363e-14;2,14385809557658e-35
2004-10-01;0,44;16,25;"Baixa";"Pos-Real";"Moderada";"Baixa";0,364643113587909;"Baixa";"Baixa";0,999998032086524;1,96791299194734e-06;4,83667880459873e-13;"Baixa";0,99999999999968;3,20364488621621e-13;1,85402279983701e-35
2004-11-01;0,69;16,75;"Moderada";"Pos-Real";"Alta";"Baixa";0,524728528934982;"Baixa";"Baixa";0,999997583694284;2,41630502930579e-06;6,86557913884179e-13;"Baixa";0,9999999999918;8,20040984533196e-12;1,35160033978805e-32
2004-12-01;0,86;17,25;"Moderada";"Pos-Real";"Alta";"Baixa";0,62057648772511;"Baixa";"Baixa";0,999996890114699;3,10988460098471e-06;6,99630354787e-13;"Baixa";0,999999999943283;5,67167158272797e-11;8,34737776626434e-32
2005-01-01;0,58;17,75;"Moderada";"Pos-Real";"Moderada";"Baixa";0,457424847038875;"Baixa";"Baixa";0,999997837507652;2,16249164084264e-06;7,06805825281791e-13;"Baixa";0,999999999997898;2,10196935378321e-12;2,76733955026549e-32
2005-02-01;0,59;18,25;"Moderada";"Pos-Real";"Moderada";"Baixa";0,46373401623214;"Baixa";"Baixa";0,999997842529929;2,15746955968804e-06;5,11139294637268e-13;"Baixa";0,999999999997612;2,38835014528015e-12;1,48974194607497e-33
2005-03-01;0,61;18,75;"Moderada";"Pos-Real";"Alta";"Baixa";0,476234178996372;"Baixa";"Baixa";0,999997777740747;2,22225852667709e-06;7,25999173345505e-13;"Baixa";0,999999999996924;3,07590045819076e-12;4,41558843712301e-32
2005-04-01;0,87;19,25;"Moderada";"Pos-Real";"Alta";"Baixa";0,625938430866495;"Baixa";"Baixa";0,99999684469919;3,15530019313429e-06;6,16787503063634e-13;"Baixa";0,999999999936814;6,31863983114521e-11;1,06056471981301e-32
2005-05-01;0,49;19,5;"Moderada";"Pos-Real";"Moderada";"Baixa";0,398776119957368;"Baixa";"Baixa";0,999997958167958;2,041831254959e-06;7,86783139215989e-13;"Baixa";0,99999999999936;6,40420610378665e-13;5,26187054703828e-37
2005-06-01;-0,02;19,75;"Baixa";"Pos-Real";"Baixa";"Baixa";-0,0202027073175194;"Baixa";"Baixa";0,999997580859516;2,41913986764877e-06;6,16110491037716e-13;"Baixa";1;1,23754632083653e-16;4,24220133964313e-40
2005-07-01;0,25;19,75;"Baixa";"Pos-Real";"Baixa";"Baixa";0,22314355131421;"Baixa";"Baixa";0,999998035377187;1,9646222672589e-06;5,45494720186165e-13;"Baixa";0,999999999999982;1,80007007600518e-14;1,52380849006902e-42
2005-08-01;0,17;19,75;"Baixa";"Pos-Real";"Baixa";"Baixa";0,157003748809665;"Baixa";"Baixa";0,999997975621725;2,02437781949782e-06;4,55956928397019e-13;"Baixa";0,999999999999995;4,66689627911041e-15;1,25195567389855e-39
2005-09-01;0,35;19,75;"Baixa";"Pos-Real";"Moderada";"Baixa";0,300104592450338;"Baixa";"Baixa";0,999998059296042;1,94070340853961e-06;5,49986645086458e-13;"Baixa";0,999999999999914;8,62999722082115e-14;8,30997465917021e-37
2005-10-01;0,75;19,5;"Moderada";"Pos-Real";"Alta";"Baixa";0,559615787935423;"Baixa";"Baixa";0,99999741665862;2,58334090010234e-06;4,80275365701289e-13;"Baixa";0,999999999983411;1,65889735853238e-11;1,80179672581276e-34
2005-11-01;0,55;19;"Moderada";"Pos-Real";"Moderada";"Baixa";0,438254930931155;"Baixa";"Baixa";0,999997907348024;2,09265145560695e-06;5,20375664554407e-13;"Baixa";0,999999999998574;1,42565351098278e-12;2,36015600946767e-34
2005-12-01;0,36;18,5;"Baixa";"Pos-Real";"Moderada";"Baixa";0,307484699747961;"Baixa";"Baixa";0,999998067242189;1,93275734069064e-06;4,70492806495447e-13;"Baixa";0,9999999999999;1,00277893755767e-13;4,18671337136569e-35
2006-01-01;0,59;18;"Moderada";"Pos-Real";"Moderada";"Baixa";0,46373401623214;"Baixa";"Baixa";0,999997856086935;2,1439126672624e-06;3,97760433588278e-13;"Baixa";0,999999999997612;2,38834994906099e-12;4,82681177955919e-36
2006-02-01;0,41;17,25;"Baixa";"Pos-Real";"Moderada";"Baixa";0,343589704390077;"Baixa";"Baixa";0,999998055638913;1,94436065421259e-06;4,32329707302275e-13;"Baixa";0,999999999999791;2,08902083269672e-13;1,59284439243305e-35
2006-03-01;0,43;17,25;"Baixa";"Pos-Real";"Moderada";"Baixa";0,357674444271816;"Baixa";"Baixa";0,999998048790101;1,95120949976395e-06;3,99102616651971e-13;"Baixa";0,999999999999722;2,78093079443607e-13;6,03676303300841e-38
2006-04-01;0,21;16,5;"Baixa";"Pos-Real";"Baixa";"Baixa";0,19062035960865;"Baixa";"Baixa";0,999998012730086;1,98726942646621e-06;4,87393272972351e-13;"Baixa";0,999999999999991;9,27149285500725e-15;5,40000092950044e-40
2006-05-01;0,1;15,75;"Baixa";"Pos-Real";"Baixa";"Baixa";0,0953101798043249;"Baixa";"Baixa";0,999997834650342;2,16534881523388e-06;8,42386293503991e-13;"Baixa";0,999999999999999;1,32170088456795e-15;3,66669211620804e-45
2006-06-01;-0,21;15,25;"Baixa";"Pos-Real";"Baixa";"Baixa";-0,23572233352107;"Baixa";"Baixa";0,999996715823086;3,28417593415301e-06;9,8012757454844e-13;"Baixa";1;1,45894017339868e-18;8,98740184730036e-45
2006-07-01;0,19;15,25;"Baixa";"Pos-Real";"Baixa";"Baixa";0,173953307123438;"Baixa";"Baixa";0,999997957966785;2,04203235464023e-06;8,59949340395769e-13;"Baixa";0,999999999999993;6,59749408415723e-15;8,10737417474149e-46
2006-08-01;0,05;14,75;"Baixa";"Pos-Real";"Baixa";"Baixa";0,048790164169432;"Baixa";"Baixa";0,999997765916828;2,23408261083246e-06;5,6153690719211e-13;"Baixa";0,999999999999999;5,09713486254465e-16;7,36904124927133e-42
2006-09-01;0,21;14,25;"Baixa";"Pos-Real";"Baixa";"Baixa";0,19062035960865;"Baixa";"Baixa";0,999998011702554;1,98829695148424e-06;4,93990405644457e-13;"Baixa";0,999999999999991;9,27149282133745e-15;4,76993328272145e-41
2006-10-01;0,33;14,25;"Baixa";"Pos-Real";"Moderada";"Baixa";0,285178942233662;"Baixa";"Baixa";0,99999807581768;1,92418191280855e-06;4,07048351492713e-13;"Baixa";0,999999999999936;6,36965202472516e-14;3,54019756020731e-39
2006-11-01;0,31;13,75;"Baixa";"Pos-Real";"Baixa";"Baixa";0,27002713721306;"Baixa";"Baixa";0,99999807305273;1,92694685959136e-06;4,10004002172634e-13;"Baixa";0,999999999999953;4,6790966561905e-14;2,20064621791206e-37
2006-12-01;0,48;13,25;"Moderada";"Pos-Real";"Moderada";"Baixa";0,392042087776024;"Baixa";"Baixa";0,999998010509521;1,98949009065441e-06;3,88528416754879e-13;"Baixa";0,999999999999441;5,58651553070984e-13;8,88766089800441e-37
2007-01-01;0,44;13,25;"Baixa";"Pos-Real";"Moderada";"Baixa";0,364643113587909;"Baixa";"Baixa";0,999998041987168;1,95801243129403e-06;4,00764156307356e-13;"Baixa";0,99999999999968;3,20364448697857e-13;6,35256424337284e-36
2007-02-01;0,44;13;"Baixa";"Pos-Real";"Moderada";"Baixa";0,364643113587909;"Baixa";"Baixa";0,999998043487835;1,95651177614437e-06;3,88582582500834e-13;"Baixa";0,99999999999968;3,20364446306982e-13;1,32347572946668e-36
2007-03-01;0,37;13;"Baixa";"Pos-Real";"Moderada";"Baixa";0,314810739840034;"Baixa";"Baixa";0,999998073525955;1,92647364639816e-06;3,98633768175342e-13;"Baixa";0,999999999999884;1,16387924289206e-13;8,11653490305613e-38
2007-04-01;0,25;12,75;"Baixa";"Pos-Real";"Baixa";"Baixa";0,22314355131421;"Baixa";"Baixa";0,999998049532265;1,95046731976201e-06;4,14697057905309e-13;"Baixa";0,999999999999982;1,80007008028163e-14;8,96351463020094e-39
2007-05-01;0,28;12,5;"Baixa";"Pos-Real";"Baixa";"Baixa";0,246860077931526;"Baixa";"Baixa";0,999998064421577;1,9355780116738e-06;4,11605329678768e-13;"Baixa";0,999999999999971;2,91897000391445e-14;2,13059375760591e-39
2007-06-01;0,28;12,5;"Baixa";"Pos-Real";"Baixa";"Baixa";0,246860077931526;"Baixa";"Baixa";0,999998064234873;1,93576471384286e-06;4,13311317910086e-13;"Baixa";0,999999999999971;2,91897000378049e-14;1,80869593529026e-39
2007-07-01;0,24;12;"Baixa";"Pos-Real";"Baixa";"Baixa";0,215111379616945;"Baixa";"Baixa";0,999998041609864;1,95838970648355e-06;4,29892122549848e-13;"Baixa";0,999999999999985;1,52810897228455e-14;3,24337005472016e-38
2007-08-01;0,47;11,5;"Moderada";"Pos-Real";"Moderada";"Baixa";0,385262400790645;"Baixa";"Baixa";0,999998017714381;1,98228521273171e-06;4,06077676477267e-13;"Baixa";0,999999999999513;4,86858593670538e-13;4,43000686768636e-39
2007-09-01;0,18;11,5;"Baixa";"Pos-Real";"Baixa";"Baixa";0,165514438477573;"Baixa";"Baixa";0,99999798716176;2,01283778818149e-06;4,5137300497543e-13;"Baixa";0,999999999999994;5,55305075415512e-15;1,82772530858664e-38
2007-10-01;0,3;11,25;"Baixa";"Pos-Real";"Baixa";"Baixa";0,262364264467491;"Baixa";"Baixa";0,99999806963374;1,93036583765247e-06;4,22039794323098e-13;"Baixa";0,99999999999996;4,00306937051445e-14;4,02910985980781e-39
2007-11-01;0,38;11,25;"Baixa";"Pos-Real";"Moderada";"Baixa";0,322083499169113;"Baixa";"Baixa";0,999998057508878;1,94249061013248e-06;5,11759458687795e-13;"Baixa";0,999999999999865;1,34935473064517e-13;9,52261209950726e-36
